Date,Open,High,Low,Close,Volume,ADL,OBV,+DI14,-DI14,ADX,MACD Line,Signal Line,MACD Histogram,RSI
2016-01-28,7426.5,7468.85,7409.6,7424.65,283036298,-278498163.26414895,-1237793116,4.999808403912076,33.196229556097364,0,-39.928867941376666,7426.654144939519,-7466.583012880896,26.779851488484127
2016-01-29,7413.35,7575.65,7402.8,7563.55,307934042,529642989.2195581,-929859074,10.638434985324057,29.90008292438543,0,-28.077725208386255,7454.3526580659045,-7482.430383274291,34.38635217917201
2016-02-01,7589.5,7600.45,7541.25,7555.95,206645021,-208041271.14189377,-1136504095,11.742594860474872,28.843736679952865,0,-19.087496523749905,7474.861285150288,-7493.9487816740375,35.828254660491965
2016-02-02,7566.65,7576.3,7428.05,7455.55,237338907,-298574746.4114671,-1373843002,10.721111296671863,32.97694004504918,0,-18.63418969988834,7470.970317849029,-7489.604507548917,34.2751757913898
2016-02-03,7392.45,7419.4,7350.3,7361.8,197863301,-264008630.27785712,-1571706303,10.052529211483966,35.527191211827464,0,-24.430902216643517,7449.006603392991,-7473.437505609634,33.13288499061903
2016-02-04,7411.45,7457.05,7365.95,7404.0,229563364,-75597156.09220606,-1342142939,11.741306841550822,33.49165380623604,0,-25.743598002839462,7439.962573490712,-7465.706171493552,33.91030461547787
2016-02-05,7418.25,7503.15,7406.65,7489.1,257518899,365063060.9658109,-1084624040,13.838793233960661,31.470347328651876,0,-20.546771215624176,7449.827326776794,-7470.374097992418,36.84054186618449
2016-02-08,7489.7,7512.55,7363.2,7387.25,176758985,-239663170.1540001,-1261383025,12.604758728789376,31.25833061775926,0,-23.41206495506958,7437.2739210807595,-7460.685986035829,35.572249150934155
2016-02-09,7303.95,7323.45,7275.15,7298.2,218730280,-19925739.79295894,-1480113305,11.757294185845964,34.437651546213324,0,-31.68300813479709,7409.391721843475,-7441.074729978272,34.80083808560626
2016-02-10,7264.3,7271.85,7177.75,7215.7,254481339,-98439115.19235213,-1734594644,10.908616925360484,37.78880537805439,0,-43.66196741398835,7370.578301400987,-7414.240268814975,34.27876735307319
2016-02-11,7203.6,7208.65,6959.95,6976.35,301302956,-523130745.4796917,-2035897600,10.121793406467281,40.89571865721223,59.58630962948792,-69.7545021914184,7291.610444280606,-7361.364946472025,30.344208456591858
2016-02-12,7023.65,7034.8,6869.0,6980.95,344210729,241238158.68395403,-1691686871,9.144083063308365,42.24413340722651,59.9309840558484,-88.98026085286256,7229.401344288797,-7318.38160514166,29.01900436147963
2016-02-15,7057.35,7182.8,7056.8,7162.95,365217073,500289419.04602754,-1326469798,16.35813661393093,37.49557611140993,58.45375197580456,-89.65423470910628,7216.097900338296,-7305.752135047403,35.495927722034324
2016-02-16,7201.25,7204.65,7037.7,7048.25,261607451,-457088310.6121581,-1588077249,16.0604940553778,34.083049295393835,56.845764405406776,-97.58680883111356,7182.5017026205105,-7280.088511451624,34.68758515153276
2016-02-17,7058.85,7123.7,6960.65,7108.45,268017961,435765479.67555976,-1320059288,14.657443459121012,35.23379440571585,55.73123938742361,-98.20179886093865,7167.6819689742815,-7265.88376783522,35.38585199155888
2016-02-18,7177.4,7215.1,7127.85,7191.75,254331498,236404406.7369585,-1065727790,18.775837503427113,33.191288663902434,53.73183358178228,-91.34688923519934,7172.498017205999,-7263.844906441198,36.865454529366666
2016-02-19,7170.55,7226.85,7145.95,7210.75,198206480,238631781.8541384,-867521310,18.583595674953106,31.690546962964234,51.75605685055973,-83.51117438930396,7180.151518393719,-7263.662692783023,35.87300810299557
2016-02-22,7208.85,7252.4,7200.7,7234.55,159162842,98514718.45261717,-708358468,19.514189539446434,30.734168027337972,49.65412744901614,-74.63060274124382,7191.034746524428,-7265.6653492656715,35.10655224703477
2016-02-23,7240.3,7241.7,7090.7,7109.55,200396978,-300728180.2304616,-908755446,17.822431286632554,34.38514645387688,48.37345648853966,-76.26558850636866,7174.733565190911,-7250.999153697279,34.18160787808026
2016-02-24,7075.0,7090.8,7009.75,7018.7,205898417,-320850957.02776265,-1114653863,16.78660049496833,37.10090085423419,47.61089605978756,-83.5582995639179,7143.520369425596,-7227.078668989514,34.013679900235076
2016-02-25,7029.85,7034.2,6961.4,6970.6,291932544,-436294791.03295577,-1406586407,16.053639448951976,38.38084862934168,47.13987923545352,-91.96749813721544,7108.930548320654,-7200.89804645787,34.69946194820123
2016-02-26,7039.3,7052.9,6985.1,7029.75,213142575,135178919.24778906,-1193443832,16.390213310684413,36.44356955615713,46.48385617458789,-92.97525211867378,7093.092333396656,-7186.0675855153295,35.317213972956225
2016-02-29,7050.45,7094.6,6825.8,6987.05,487969285,194969870.56919563,-1681413117,13.919050608073052,39.884128574679316,46.61067894290358,-95.96992435262928,7071.881611206465,-7167.851535559094,36.09873994984503
2016-03-01,7038.25,7235.5,7035.1,7222.3,283561570,492412307.18562967,-1397851547,19.503147026266486,34.67956001646308,45.282037496985104,-79.13104546764953,7101.967848419175,-7181.098893886825,42.559437563718085
2016-03-02,7321.7,7380.35,7308.15,7368.85,348965708,475598693.4515258,-1048885839,25.42346609440407,31.833709661583278,42.847286871449406,-53.74443801155576,7155.347911594189,-7209.092349605745,45.1391357937699
2016-03-03,7429.55,7483.95,7406.05,7475.6,287248532,451337873.12966084,-761637307,29.328720472138954,29.908830716213195,39.85671600747141,-25.00198596123755,7219.401816701662,-7244.4038026629,46.300171905629995
2016-03-04,7505.4,7505.9,7444.1,7485.35,290441230,194567425.92233923,-471196077,29.537801689589315,28.898442117313262,37.087958775948614,-1.453946553611786,7272.593770197662,-7274.047716751274,44.738703979046704
2016-03-08,7486.4,7527.15,7442.15,7485.3,264945393,8104212.021183274,-736141470,29.321557506977214,27.52131715198952,34.665036480903396,16.998932410614543,7315.136498555857,-7298.137566145242,46.57598410108826
2016-03-09,7436.1,7539.0,7424.3,7531.8,252709391,441966031.6878829,-483432079,27.42251216639728,26.746779632189543,32.27806571518316,34.87243724686596,7358.470406817743,-7323.5979695708775,46.10906638969338
2016-03-10,7545.35,7547.1,7447.4,7486.15,231584305,-103132829.90973182,-715016384,26.31940539039809,25.217898853762744,30.12515384138272,44.913655180632304,7384.00689493691,-7339.093239756277,46.769818121682974
2016-03-11,7484.85,7543.95,7460.6,7510.2,204806572,77892841.42051373,-510209812,25.031217466399525,23.98362352382365,28.126021387139453,54.141775786143626,7409.245966229607,-7355.104190443463,45.662067613241675
2016-03-14,7542.6,7583.7,7515.05,7538.75,172067214,-106523766.86088912,-338142598,26.32151784963587,22.918369260662736,26.610688826527518,62.982867824574896,7435.147142657627,-7372.164274833052,44.731506624775605
2016-03-15,7535.85,7545.2,7452.8,7460.6,199653871,-331892149.19480336,-537796469,24.828521788690065,25.439739945710787,24.796776243009482,63.06768760117666,7440.237772250816,-7377.17008464964,44.533193303386014
2016-03-16,7457.05,7508.0,7405.15,7498.75,201430035,330396177.9727762,-336366434,23.24783012115251,26.769679675549252,23.528523175474668,65.40511195649196,7451.940324696276,-7386.535212739784,43.946926012317185
2016-03-17,7557.4,7585.3,7479.4,7512.55,247043954,-184758084.5779002,-89322480,26.5280416092655,25.004492771725733,22.059091487520643,67.57228618601948,7464.062348338807,-7396.490062152788,42.592922976711314
2016-03-18,7534.65,7613.6,7517.9,7604.35,244727490,394837246.14420134,155405010,26.6218286549793,23.417711675725638,20.940811401918562,75.71449183418099,7492.1200426965115,-7416.4055508623305,43.86980623803778
2016-03-21,7619.2,7713.55,7617.7,7704.25,202853386,326978071.3302022,358258396,31.085782846125415,21.807179274348993,20.698055385307136,89.08952698597932,7534.5462325762355,-7445.456705590256,45.25171616970623
2016-03-22,7695.55,7728.2,7643.8,7714.9,215355848,294966066.6919407,573614244,30.342489238234393,20.626440585694013,20.581243510953474,99.38824260586625,7570.617121018205,-7471.228878412338,43.76487672906236
2016-03-23,7717.45,7726.85,7670.6,7716.5,205794773,260124593.07199466,779409017,29.207445396133608,19.854852131383925,20.47277534191079,106.44707884739637,7599.79378414485,-7493.346705297454,42.00455260135773
2016-03-28,7741.0,7749.4,7587.7,7615.1,249905118,-330424948.8460076,529503899,26.176080454340994,23.115118357377508,19.454002580882353,102.75915470302061,7602.855034646118,-7500.095879943097,41.26551876575442
2016-03-29,7606.55,7652.9,7582.25,7597.0,223493457,-260346942.8322708,306010442,24.957290371458406,22.398027478529713,18.450458347043742,97.2676969667773,7601.684025473687,-7504.41632850691,42.60978367901751
2016-03-30,7651.1,7741.95,7643.45,7735.2,239843751,413943529.64467007,545854193,28.35992682975807,20.308740828860156,18.31420080069133,102.779080005781,7628.387261301539,-7525.608181295758,45.425699921711775
2016-03-31,7727.65,7777.6,7702.0,7738.4,391914059,-29030671.037048213,937768252,29.29569331301035,19.297670419668016,18.475677389136703,106.1768244738023,7650.38983601631,-7544.213011542508,43.70065086349384
2016-04-01,7718.05,7740.15,7666.1,7713.05,189571551,101633903.77718045,748196701,27.83398172066788,20.75376345001828,18.196845060549784,105.6207467265449,7662.921881104442,-7557.301134377897,44.84199017360456
2016-04-04,7733.15,7764.45,7704.4,7758.8,160277940,260234790.17485836,908474641,28.361441646265128,19.88719270190405,18.151620939415363,107.60303779219612,7682.097519929483,-7574.4944821372865,44.58186239338464
2016-04-05,7736.3,7736.3,7588.65,7603.2,210126897,-337426937.2075848,698347744,25.15623240698359,25.327749520106575,16.879344130280707,95.59959364404858,7666.318006038625,-7570.718412394576,42.304740573873694
2016-04-06,7636.05,7638.65,7591.75,7614.35,170653808,-12371491.411506012,869001552,24.33970827524628,24.50565826450091,15.697944236084242,85.98935346707185,7655.924399611562,-7569.93504614449,40.89412508863569
2016-04-07,7630.4,7630.75,7535.85,7546.45,241684050,-375387028.13488394,627317502,22.731889777605886,26.777931444784898,15.160391084622443,72.09451854721465,7634.029510893317,-7561.934992346102,41.00042017269653
2016-04-08,7542.35,7569.35,7526.7,7555.2,147816460,99468520.56271476,775133962,22.027639355360034,26.61298267387035,14.75086195756039,61.08101952955349,7618.263603647687,-7557.1825841181335,39.5393086601604
2016-04-11,7577.8,7678.8,7516.85,7671.4,185353268,336829063.1207138,960487230,27.14999533755367,23.620526806864866,14.193786577888062,60.97970886362236,7628.890885650531,-7567.911176786909,41.94460895879775
2016-04-12,7669.25,7717.4,7663.35,7708.95,168508978,231641388.8140619,1128996208,28.869452591103666,22.703003818150275,14.034006435115204,63.18658908903217,7644.9027118138665,-7581.716122724834,41.45628560516365
2016-04-13,7777.15,7864.8,7772.2,7850.45,227217288,313589302.4449214,1356213496,35.94218200765395,20.259304846432823,15.024772912232919,75.43472281883805,7686.012176215674,-7610.577453396836,44.37872070629186
2016-04-18,7908.15,7920.6,7842.75,7914.7,190258561,322840795.22285944,1546472057,37.8980435766328,19.150437541218,16.298902401770277,89.27531253647885,7731.74974699345,-7642.474434456971,44.58605893547708
2016-04-20,7950.05,7950.4,7877.55,7914.75,211630060,9005534.468086231,1758102117,38.05528263396199,18.14935069676908,17.66447278888906,99.10454323643899,7768.349801449194,-7669.245258212755,42.76485331236983
2016-04-21,7953.65,7978.45,7884.1,7912.05,230577117,-187931958.63593024,1527525000,37.48951294853521,16.915996882010212,19.103805682744603,105.46049100058372,7797.0898435806985,-7691.629352580115,44.51656671387049
2016-04-22,7891.8,7923.35,7873.35,7899.3,188988540,14363129.039997252,1338536460,36.08984695059306,17.0871400309628,20.29173612848461,108.22366367028735,7817.531876242349,-7709.308212572062,45.99282308403842
2016-04-25,7894.8,7911.0,7827.0,7855.05,150776959,-100158979.90714155,1187759501,33.8063183464444,19.497315759568306,20.759778433368215,105.63486253210704,7825.0355013984745,-7719.400638866367,46.5309011411076
2016-04-26,7828.15,7974.5,7822.55,7962.65,208656803,352224218.2921993,1396416304,34.68241747542074,17.357770581041354,21.65485853548281,110.9628190182957,7852.558402306006,-7741.595583287711,48.24989199741007
2016-04-27,7942.0,7991.0,7940.55,7979.9,213174058,238738043.15162846,1609590362,34.607784095743376,16.702423633988047,22.600675287608993,115.24462201768802,7878.0267227236845,-7762.7821007059965,46.96902675811645
2016-04-28,7967.4,7992.0,7834.45,7847.25,301485186,-504994862.49063665,1308105176,30.70855591228181,22.408131145200887,22.10253949806923,106.72792562100312,7871.8713780090175,-7765.143452388014,45.01649182946862
2016-04-29,7844.25,7889.05,7788.7,7849.8,251227047,109403307.96113744,1559332223,28.50553929655065,24.071218051226005,21.12621491272663,99.04178317138394,7867.457102309723,-7768.415319138339,43.27751663679587
2016-05-02,7822.7,7829.8,7777.3,7805.9,150818181,27003636.217136584,1408514042,26.998569835863613,23.629942596088082,20.09245790905017,88.39589228123168,7855.145681630254,-7766.749789349023,43.888818654311166
2016-05-03,7824.8,7890.25,7735.15,7747.0,192271370,-325782824.2166328,1216242672,28.298864658940897,21.06438142416461,19.704111399107727,74.35762613283896,7833.516544998479,-7759.15891886564,44.06080065048501
2016-05-04,7724.15,7749.0,7697.25,7706.55,205939089,-263840803.878258,1010303583,27.236310150616376,23.02332744172627,18.89542040631225,59.290282270702846,7808.123235711639,-7748.832953440936,44.73245853493071
2016-05-05,7731.0,7777.55,7706.85,7735.5,190792828,-72323165.3521955,1201096411,27.91829064265623,21.813191668137964,18.422613597563863,49.115574957546414,7793.598588437918,-7744.4830134803715,43.95744600113709
2016-05-06,7717.65,7738.9,7678.35,7733.45,168662226,276600479.6333622,1032434185,26.63264638511712,22.976206693342284,17.6331796729978,40.42094068770257,7781.5688706632745,-7741.147929975572,45.72846824395492
2016-05-09,7755.25,7873.65,7753.55,7866.05,165616829,289312329.0940911,1198051014,33.789176621266535,20.609629258909994,18.104212620386054,43.71189463397059,7798.465096628443,-7754.753201994472,48.552909090129326
2016-05-10,7873.55,7896.9,7837.7,7887.8,166957276,231258389.0540599,1365008290,34.034566137484525,19.687500943180392,18.718632647264588,47.524884559684324,7816.332077385509,-7768.807192825825,47.44583463329272
2016-05-11,7804.65,7893.1,7780.9,7848.85,220712496,93242177.45454772,1144295794,31.186538581720725,22.276271328208875,18.572036785542902,46.866975871443174,7822.835661932506,-7775.968686061063,48.052826504204994
2016-05-12,7871.45,7916.05,7849.65,7900.4,157444918,166455319.933731,1301740712,31.338389016956963,21.135502500046066,18.634301230413005,49.92521653756012,7838.348529591989,-7788.423313054429,48.00407434909914
2016-05-13,7881.0,7881.0,7784.2,7814.9,185061782,-135355105.01653075,1116678930,28.610067390219346,24.199128035960694,17.899893796389083,44.93840664186064,7833.658823662469,-7788.720417020609,47.142070975612896
2016-05-16,7831.2,7873.9,7772.15,7860.75,211547775,313735226.01965904,1328226705,26.439445335180523,23.261660034941425,17.078029382529824,44.173429512818075,7839.077058940255,-7794.9036294274365,46.90396331774063
2016-05-17,7896.85,7940.1,7879.7,7890.75,189140810,-239870629.90066123,1517367515,29.85312295386628,21.86825716813237,16.96090087776194,45.461767473409054,7849.41164716789,-7803.949879694481,46.13265915714643
2016-05-18,7846.75,7882.05,7810.75,7870.15,161169418,214741861.29031792,1356198097,28.030114799988066,25.795970336197477,16.045884558458244,44.31096968750899,7853.559317739349,-7809.24834805184,47.32098997364748
2016-05-19,7875.5,7876.2,7766.8,7783.4,175711829,-244775893.41499403,1180486268,25.71732260679643,26.982288779357766,15.071202305582165,35.989108350508104,7839.527454177851,-7803.538345827343,46.38848153497436
2016-05-20,7792.2,7812.4,7735.75,7749.7,161889432,-205925891.97651762,1018596836,24.210065888886025,27.775059265528267,14.484524867770205,26.37249389499175,7821.5619633283195,-7795.189469433328,47.157591077211514
2016-05-23,7813.95,7820.6,7722.2,7731.05,177347948,-290893890.3170709,841248888,22.39543383584746,26.725353765331604,14.079547536545519,17.05077260490907,7803.459570651402,-7786.408798046493,48.38543492210424
2016-05-24,7738.05,7761.55,7715.8,7748.85,151538169,134811004.99016637,992787057,21.585345652326474,26.26465663328159,13.772374415364096,10.972282923390594,7792.537656515689,-7781.565373592299,47.20012506858667
2016-05-25,7811.8,7941.2,7809.3,7934.9,181636649,328570920.7839261,1174423706,31.691494546105115,22.56842013489337,13.989608684054142,20.91861693010469,7821.010125223879,-7800.0915082937745,51.8156848294146
2016-05-26,7974.45,8083.0,7948.5,8069.65,272456307,436740370.1799227,1446880013,38.38499388325914,20.21009378348981,15.205907210142598,39.21686473331101,7870.738100194931,-7831.52123546162,54.048256930193354
2016-05-27,8081.95,8164.2,8077.05,8156.65,268963949,444724096.96959,1715843962,41.568564526336885,18.855433421047927,16.80474146051165,60.043070719591014,7927.920480170505,-7867.877409450914,54.68707459636131
2016-05-30,8166.5,8200.0,8150.8,8178.5,255086293,64290041.32520161,1970930255,42.69791945713431,18.172823257345332,18.482292075378105,77.41779435124408,7978.036384146611,-7900.618589795367,53.47702706522105
2016-05-31,8209.85,8213.6,8134.3,8160.1,485645737,-339278358.5094548,1485284518,40.173460897770454,18.328569160129412,19.82929974837139,88.680857461286,8014.449107323223,-7925.768249861937,54.67694422139119
2016-06-01,8179.2,8215.35,8171.05,8179.95,200371829,-239722504.22122622,1685656347,38.601552946002414,17.550025345592857,21.09081661412923,98.07738800070638,8047.549285862893,-7949.471897862187,53.43805388368916
2016-06-02,8156.9,8229.5,8154.75,8218.95,187316365,268883558.053519,1872972712,36.351755191399015,17.798075660588527,22.031729460779008,107.43162635356839,8081.829428693891,-7974.397802340322,52.82261126641895
2016-06-03,8246.2,8262.0,8209.85,8220.8,390652017,-453201285.30204386,2263624729,37.44118729450199,17.051408978688084,23.130714526398574,113.68359457530732,8109.623542957433,-7995.939948382125,51.03424130290441
2016-06-06,8228.75,8234.7,8186.05,8201.05,176885226,-135618066.3885049,2086739503,35.92697224746168,18.34028924065409,23.793344724296826,115.71119589543196,8127.908834367167,-8012.197638471735,52.160663833727284
2016-06-07,8235.55,8294.95,8216.4,8266.45,249365706,136825740.65691143,2336105209,38.11659785080971,16.91810128277925,24.84513581671874,121.19676972301204,8155.617067495214,-8034.420297772202,52.54164673991669
2016-06-08,8285.5,8288.9,8252.05,8273.05,179710369,50231120.77882907,2515815578,36.90706704622818,16.381249469911666,25.821798973967663,124.63972103069682,8179.103653997175,-8054.463932966478,50.922275092792646
2016-06-09,8273.35,8273.35,8184.6,8203.6,180293039,-206194292.49014086,2335522539,34.10047801712433,20.91494300229225,25.689311912473254,120.37782625050295,8184.002923197908,-8063.625096947405,50.20538890174787
2016-06-10,8180.25,8265.6,8162.85,8170.05,187757375,-322887865.3284685,2147765164,31.147311052298633,20.93684811077963,25.254630919551094,112.99108178554525,8181.212338558252,-8068.2212567727065,50.81879602716716
2016-06-13,8102.25,8125.25,8063.9,8110.6,174916286,182756869.31703854,1972848878,28.410014551901895,27.28900495964494,23.59448728061463,101.17454970408289,8167.089870846293,-8065.91532114221,50.464749208279606
2016-06-14,8134.4,8134.95,8069.5,8108.85,150042362,60750536.18029463,1822806516,27.660725869648985,25.78436674524285,22.1599393669708,90.62400865460586,8155.44189667683,-8064.817888022224,52.249073845230924
2016-06-15,8139.4,8213.2,8123.15,8206.6,174953935,298616544.247638,1997760451,31.753713062215873,23.554467859595356,21.63599025040124,89.12156641373349,8165.673517341607,-8076.551950927874,53.81592715005437
2016-06-16,8180.65,8180.65,8074.45,8140.75,195028743,96963442.8474598,1802731708,28.403586048350167,24.957410231460877,20.551864511114793,81.6766095744988,8160.68881387323,-8079.012204298731,53.102622754088415
2016-06-17,8176.65,8195.25,8135.8,8170.2,171842760,54053147.384353615,1974574468,28.216604856744983,23.743781049843722,19.698741475199647,77.26181783976517,8162.591051098602,-8085.329233258837,52.26998505888417
2016-06-20,8115.75,8244.15,8107.35,8238.5,173750792,318797140.29239935,2148325260,29.02631467419001,21.190248152762585,19.406298923544487,78.37015374793828,8177.772840878992,-8099.402687131053,52.79014112197361
2016-06-21,8255.4,8257.25,8202.15,8219.9,141161921,-100427355.77495582,2007163339,28.792262585230528,20.245802941988146,19.26500723676075,76.86180374967171,8186.198272703242,-8109.33646895357,53.90581789101533
2016-06-22,8213.65,8238.35,8153.25,8203.7,140268297,52085525.09048516,1866895042,26.80515366951319,22.814279750283497,18.463432828140864,73.51195528961762,8189.698618162611,-8116.186662872993,55.081291654224096
2016-06-23,8201.15,8285.6,8188.3,8270.45,158852677,218769359.89722762,2025747719,28.509160506049714,21.027384489487787,18.22344107858349,75.37390005761426,8205.848894530149,-8130.4749944725345,55.50074923591508
2016-06-24,8029.1,8100.7,7927.05,8088.6,306803641,528094490.6127304,1718944078,21.969158396138567,33.65587330127525,18.422467614135,61.46857759690829,8182.39911562405,-8120.930538027142,50.46255513666038
2016-06-27,8039.35,8120.65,8039.35,8094.7,167462711,121116942.27306232,1886406789,22.11114445147911,31.796171837483516,18.38986794440607,50.36016572230619,8164.859292499197,-8114.499126776891,48.823355647894466
2016-06-28,8096.05,8146.35,8086.85,8127.85,175724276,132900712.94117647,2062131065,22.99096587769664,30.469221028434916,18.075481434114707,43.72731335687695,8157.457433999343,-8113.730120642466,48.184173384021605
2016-06-29,8173.1,8212.4,8157.65,8204.0,151499716,210024263.82466155,2213630781,26.30037904119229,28.640126107948316,17.088567925105632,44.10648833108553,8166.7659471994875,-8122.659458868402,49.10049502181238
2016-06-30,8260.25,8308.15,8242.1,8287.75,288031935,220221237.20666406,2501662716,31.14164843909139,26.527594982909726,16.43944816325325,50.581349869543374,8190.962757759618,-8140.381407890075,50.17473697010288
2016-07-01,8313.05,8356.75,8308.65,8328.35,170581881,-61707374.83159263,2672244597,33.10611731321491,25.20134204456323,16.23356305177553,58.31634161767215,8218.44020620772,-8160.1238645900485,49.72402850969567
2016-07-04,8376.75,8398.45,8364.7,8370.7,158955823,-204876394.0888889,2831200420,34.4742671126678,23.894337535670573,16.368741561526843,67.09007443106202,8248.8921649662,-8181.802090535139,49.35784539788415
2016-07-05,8379.3,8381.45,8319.95,8335.95,143253937,-137430606.22764227,2687946483,32.86393744767005,26.177102054105557,16.008527256982365,70.42758857933131,8266.30373197297,-8195.876143393638,49.997500125604645
2016-07-07,8342.0,8361.95,8317.7,8337.9,160327315,-27898764.418094914,2848273798,31.715992909967937,25.44034142612156,15.649332488705308,72.39539510814666,8280.622985578384,-8208.227590470236,48.21701628504743
2016-07-08,8350.0,8353.3,8287.55,8323.2,142159935,23999624.007617146,2706113863,30.037087253931105,26.521031147509905,14.97557397996599,71.93950536444936,8289.138388462712,-8217.198883098263,49.535300900526885
2016-07-11,8413.35,8475.25,8407.05,8467.9,154399933,242240364.0909065,2860513796,35.88037686232812,23.431934629857633,15.405029885977314,82.30499448845148,8324.89071077018,-8242.585716281728,52.816209437371676
2016-07-12,8502.6,8526.6,8479.2,8521.05,189339750,290001389.2404882,3049853546,38.26365833127818,22.34963415043584,16.18002825089201,93.72785286092949,8364.122568616154,-8270.394715755225,52.73614077508417
2016-07-13,8540.45,8550.25,8493.55,8519.5,201492184,-34115078.77248116,2848361362,38.421689347608876,21.325023506088016,17.068257729247996,101.48560887524945,8395.19805489293,-8293.71244601768,54.51932226472631
2016-07-14,8515.75,8571.4,8500.7,8565.0,158738499,259998842.77510846,3007099861,37.928381504824685,20.088353506127063,18.04551050435986,110.0365811454194,8429.15844391435,-8319.12186276893,54.19873088133823
2016-07-15,8565.45,8594.8,8510.05,8541.4,228598684,-118952235.56813768,2778501177,37.20975780816866,18.68921609568678,19.123128867308868,113.59951460488446,8451.606755131483,-8338.007240526598,55.08170683347078
2016-07-18,8564.05,8587.1,8494.35,8508.7,169400452,-233964397.85660112,2609100725,34.387026472481786,18.55555139626439,19.89312722003235,112.48793112014027,8463.025404105187,-8350.537472985046,55.55892351678097
2016-07-19,8514.3,8540.05,8476.7,8528.55,173050805,220445145.43803975,2782151530,32.56965683454299,19.04735320585704,20.343430901986554,111.91854356493423,8476.130323284151,-8364.211779719217,54.40542387316524
2016-07-20,8515.45,8569.9,8512.55,8565.85,165349380,283991524.4987009,2947500910,33.52414552606991,18.114023561835175,21.021936024875625,113.17243177853197,8494.07425862732,-8380.901826848789,53.892387207999114
2016-07-21,8582.7,8585.25,8503.45,8510.1,154575685,-258885927.2004913,2792925225,32.491047370042395,16.846069341710344,21.78539498236921,108.4179184576642,8497.279406901856,-8388.861488444192,53.41248532877061
2016-07-22,8519.65,8548.95,8489.8,8541.2,147619642,217873114.90448204,2940544867,30.811517022954217,17.168155232552067,22.260417681461725,105.93819256248389,8506.063525521486,-8400.125332959002,52.704198079141484
2016-07-25,8519.95,8641.15,8517.2,8635.65,154631398,281817126.3267444,3095176265,35.363519495270246,15.374638167350971,23.484398649754656,110.32242574485281,8531.980820417188,-8421.658394672335,54.25095001966862
