Date,Open,High,Low,Close,Volume,ADL,OBV,+DI14,-DI14,ADX,MACD Line,Signal Line,MACD Histogram,RSI
2011-01-28,11.2,11.2,11.2,11.2,2000,,-436818,35.356170342700885,22.0089802347142,12.985679431654201,-0.09567193275209895,11.251340853859043,-11.347012786611142,55.504416908056285
2011-01-31,11.2,11.2,11.0,11.0,2000,-4000.0,-438818,34.42476762833339,24.06353101896431,13.323492257464405,-0.11118375422093685,11.201072683087235,-11.312256437308172,56.2485799973459
2011-02-01,10.85,11.5,10.8,11.5,6001,12002.0,-432817,35.186427183294235,21.889977562273753,14.035805525377404,-0.08218385557619712,11.260858146469788,-11.343042002045985,56.54519997700729
2011-02-02,11.0,11.6,11.0,11.35,20540,6846.666666666647,-453357,33.76113330572226,20.20530939544273,14.827461369322107,-0.07049236553935323,11.278686517175831,-11.349178882715185,57.525064278234524
2011-02-08,11.4,11.4,11.3,11.3,1000,-2000.0,-454357,33.30112947334476,19.93000703304539,15.56257036727076,-0.06451763354282214,11.282949213740666,-11.347466847283489,59.035781488971935
2011-02-09,11.2,11.3,11.15,11.15,3500,-7000.0,-457857,32.583956050753095,21.654395118709736,15.890314127858256,-0.07106713044124824,11.256359370992534,-11.327426501433782,59.91277416443956
2011-02-14,11.2,11.2,11.2,11.2,3,,-457854,32.33398604605785,21.4882719738999,16.19464761983236,-0.07140002079159657,11.24508749679403,-11.316487517585626,58.33585623846231
2011-02-18,11.0,11.0,11.0,11.0,7772,,-465626,31.29963482287624,23.99983061075406,15.980779710218806,-0.0868015572805021,11.196069997435226,-11.282871554715728,58.877274450911074
2011-02-21,11.05,11.1,11.05,11.1,575,1150.0,-465051,32.4629715041357,23.59342981184243,15.969476258515716,-0.08990189548457117,11.176855997948183,-11.266757893432754,57.53199117219523
2011-03-10,11.1,11.35,11.05,11.35,684,1368.0,-464367,35.101639955466055,22.369628040740157,16.411206478119713,-0.07136340877102398,11.211484798358548,-11.282848207129572,56.91582364142421
2011-03-16,11.1,11.1,11.1,11.1,5000,,-469367,33.540324374835066,21.374630404241156,16.821384539180567,-0.07596869984302579,11.18918783868684,-11.265156538529865,57.1210525632326
2011-03-17,11.1,11.35,11.1,11.35,1325,2650.0,-468042,36.5783104383285,20.397559290523297,17.64837887374533,-0.058768087787830936,11.221350270949474,-11.280118358737305,56.53333081019553
2011-03-18,11.35,11.35,11.35,11.35,2000,,-468042,36.5783104383285,20.397559290523297,18.41630218441261,-0.04462210302725467,11.24708021675958,-11.291702319786834,58.3447979763262
2011-03-21,11.0,11.4,11.0,11.4,3004,6008.0,-465038,33.71820917439272,25.6443783258073,18.07234304276731,-0.029041951016207435,11.277664173407665,-11.306706124423872,56.790691015519904
2011-03-22,11.35,11.35,11.35,11.35,3103,,-468141,33.36699697974503,25.377263950141632,17.752952411239537,-0.020492918607766697,11.292131338726133,-11.3126242573339,58.24345332821555
2011-03-31,11.75,11.75,11.75,11.75,2,,-468139,38.85414619458884,23.287476192615898,18.274192348774548,0.01834739402081098,11.383705070980907,-11.365357676960096,58.53273444948947
2011-04-06,11.4,11.65,11.4,11.65,1500,3000.0,-469639,36.056255506576505,28.81155218027708,17.766636533428528,0.04059154694584599,11.436964056784726,-11.39637250983888,59.57887766546549
2011-04-08,11.6,11.65,11.6,11.65,3201,6402.0,-469639,35.661183940641685,28.495861466503463,17.29533470489294,0.05755672021948399,11.479571245427781,-11.422014525208297,61.35019460943364
2011-04-13,11.5,11.5,11.5,11.5,3500,,-473139,34.441945181086865,29.800902972161836,16.575969093542085,0.05822679847763368,11.483656996342226,-11.425430197864593,61.88521941812646
2011-04-15,11.5,11.6,11.4,11.6,10000,20000.0,-463139,32.83022274281938,30.746126528535946,15.626121290901974,0.06606544017994231,11.506925597073783,-11.44086015689384,60.64748671281802
2011-04-18,11.5,11.65,11.5,11.65,10000,20000.0,-453139,32.848545882688555,29.626361635013065,14.878367302566017,0.07544254611971724,11.535540477659028,-11.46009793153931,59.14665960548577
2011-04-19,11.5,11.5,11.5,11.5,6500,,-459639,31.608809738424977,28.5082338654272,14.184024313396916,0.06996372931910244,11.528432382127225,-11.458468652808122,59.66453310436322
2011-04-27,11.1,11.4,11.1,11.4,700,1400.0,-460339,28.51791445733537,35.49911914110681,13.949824711848752,0.0568966960065147,11.502745905701781,-11.445849209695266,60.5746004613409
2011-05-03,11.3,11.3,11.3,11.3,998,,-461337,27.786383242232265,34.588508591403574,13.732353653268316,0.03803339072801215,11.462196724561426,-11.424163333833414,61.44487905426977
2011-05-05,11.25,11.5,11.2,11.25,100000,-133333.33333333256,-561337,30.761967997148265,31.941381827014258,12.885824270835771,0.018832415976421046,11.419757379649143,-11.400924963672722,62.727026006052164
